0,8.37758e-05
0.00420665,8.37758e-05
0.00803811,8.37758e-05
0.0119373,8.37758e-05
0.0159984,8.37758e-05
0.0199877,8.37758e-05
0.0239498,8.37758e-05
0.0281376,8.37758e-05
0.0320731,8.37758e-05
0.035963,8.55211e-05
0.0400379,8.55211e-05
0.0440108,8.55211e-05
0.0481183,8.55211e-05
0.0520129,8.55211e-05
0.0559566,8.72665e-05
0.0601652,8.90118e-05
0.0639922,9.07571e-05
0.0680463,9.42478e-05
0.0721191,9.94838e-05
0.076018,0.000106465
0.0799872,0.000120428
0.0840343,0.000172788
0.0881254,0.000439823
0.0919602,0.000986111
0.0960072,0.00178722
0.1,0.00281696
0.103991,0.004016
0.108092,0.00532849
0.112009,0.00674395
0.116037,0.00818908
0.120059,0.00966912
0.123993,0.011109
0.128017,0.0125402
0.132149,0.013905
0.136033,0.0152315
0.14002,0.0165073
0.144166,0.0177448
0.148054,0.0189997
0.151948,0.0202231
0.156116,0.0214728
0.160053,0.0227224
0.164031,0.023993
0.168143,0.0253055
0.172105,0.0266425
0.175955,0.0280614
0.180095,0.029503
0.184039,0.0310128
0.188079,0.0325452
0.192103,0.0341282
0.196048,0.0357478
0.200078,0.0373745
0.204078,0.0547492
0.208031,0.0407046
0.211951,0.0424551
0.216106,0.0442249
0.219982,0.0460348
0.223979,0.047918
0.228242,0.0498169
0.231987,0.0517682
0.235974,0.0537108
0.240056,0.0556394
0.244002,0.0575557
0.248043,0.0594407
0.252087,0.0613396
0.256084,0.0632141
0.260009,0.0651322
0.26404,0.0670538
0.268041,0.0690173
0.271959,0.0710052
0.27612,0.0730089
0.279992,0.0751085
0.284053,0.0772448
0.28812,0.0794509
0.292035,0.0816954
0.295945,0.0839765
0.300095,0.102014
0.303981,0.0886016
0.308031,0.0909282
0.312198,0.0932425
0.316031,0.095562
0.320008,0.0979165
0.324032,0.100187
0.328063,0.102456
0.331954,0.104776
0.336075,0.107107
0.34011,0.109521
0.343955,0.111977
0.348129,0.114459
0.352019,0.132696
0.355988,0.119494
0.360065,0.12199
0.363983,0.124458
0.368107,0.126868
0.372043,0.129287
0.376034,0.131668
0.380011,0.134027
0.3841,0.136425
0.388079,0.13882
0.392015,0.141262
0.396192,0.143766
0.399996,0.146293
0.403992,0.164595
0.408074,0.151481
0.412022,0.154067
0.415944,0.156694
0.420047,0.159324
0.424112,0.161963
0.428008,0.180317
0.432042,0.167246
0.435994,0.169958
0.439972,0.172678
0.444103,0.17544
0.44803,0.178259
0.452064,0.181045
0.456066,0.183853
0.459992,0.186647
0.463956,0.189386
0.468136,0.19214
0.471976,0.194885
0.47595,0.197601
0.480222,0.20038
0.484015,0.203198
0.488024,0.206045
0.492061,0.208946
0.496005,0.227561
