0.000000000000000000e+00,1.770000000000000000e+02
5.000000000000000278e-02,1.750000000000000000e+02
1.000000000000000056e-01,1.750000000000000000e+02
1.500000000000000222e-01,1.750000000000000000e+02
2.000000000000000111e-01,1.750000000000000000e+02
2.500000000000000000e-01,1.750000000000000000e+02
3.000000000000000444e-01,1.790000000000000000e+02
3.500000000000000333e-01,1.780000000000000000e+02
4.000000000000000222e-01,1.740000000000000000e+02
4.500000000000000111e-01,1.750000000000000000e+02
5.000000000000000000e-01,1.700000000000000000e+02
